,Open time,Open,High,Low,Close,Volume,Closetime,Quote Asset Volume,Number of Traders,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,a
75,1590220800000,0.00180110,0.00180150,0.00179590,0.00179840,26524.13000000,1590224399999,47.71062384,2259,18709.98000000,33.65876022,0
76,1590224400000,0.00179870,0.00180180,0.00179650,0.00179760,14784.36000000,1590227999999,26.60437358,1885,7152.34000000,12.87224455,0
77,1590228000000,0.00179760,0.00179990,0.00179240,0.00179640,21215.77000000,1590231599999,38.10807916,2274,9069.07000000,16.29397819,0
78,1590231600000,0.00179630,0.00179850,0.00179460,0.00179800,10949.59000000,1590235199999,19.67593372,1338,5249.50000000,9.43406723,0
79,1590235200000,0.00179800,0.00180000,0.00179280,0.00179460,19503.30000000,1590238799999,35.03459240,1813,8379.70000000,15.05638293,0
80,1590238800000,0.00179460,0.00179660,0.00179110,0.00179210,10765.36000000,1590242399999,19.30564966,1500,4907.84000000,8.80242412,0
81,1590242400000,0.00179210,0.00181000,0.00178940,0.00180430,46345.94000000,1590245999999,83.44536337,4169,21893.45000000,39.44953478,0
82,1590246000000,0.00180420,0.00180420,0.00179500,0.00180060,27298.07000000,1590249599999,49.17404100,2313,8136.73000000,14.64786493,0
83,1590249600000,0.00180090,0.00180090,0.00179370,0.00179630,12724.22000000,1590253199999,22.86685944,1873,5436.49000000,9.77104912,0
84,1590253200000,0.00179630,0.00179700,0.00179220,0.00179480,10031.44000000,1590256799999,18.00098511,1283,4781.68000000,8.57993242,0
85,1590256800000,0.00179480,0.00180080,0.00179420,0.00180020,16222.79000000,1590260399999,29.17281181,1418,6304.34000000,11.33639010,0
86,1590260400000,0.00180020,0.00180590,0.00179640,0.00179670,25062.41000000,1590263999999,45.10578766,1868,6058.23000000,10.91175718,0
87,1590264000000,0.00179720,0.00180010,0.00179360,0.00179650,12097.92000000,1590267599999,21.73662007,1713,5816.59000000,10.45028484,0
88,1590267600000,0.00179650,0.00179780,0.00179220,0.00179220,28945.26000000,1590271199999,51.97737107,1451,7594.06000000,13.63404205,0
89,1590271200000,0.00179230,0.00179460,0.00179100,0.00179330,17948.30000000,1590274799999,32.16588101,1400,8977.91000000,16.09080596,0
90,1590274800000,0.00179330,0.00179860,0.00179130,0.00179460,31990.02000000,1590278399999,57.43727333,1776,17728.84000000,31.83275652,0
91,1590278400000,0.00179450,0.00180870,0.00179280,0.00180520,57341.45000000,1590281999999,103.27767283,3623,32303.03000000,58.18236282,0
92,1590282000000,0.00180520,0.00180570,0.00179810,0.00180100,36184.23000000,1590285599999,65.19523290,2376,17386.82000000,31.32526733,0
93,1590285600000,0.00180080,0.00180530,0.00180050,0.00180370,28366.59000000,1590289199999,51.15351292,1945,13446.41000000,24.24781718,0
94,1590289200000,0.00180370,0.00180770,0.00180130,0.00180740,17749.77000000,1590292799999,32.02088783,1580,7902.04000000,14.25578555,0
95,1590292800000,0.00180740,0.00181010,0.00180400,0.00180570,12269.14000000,1590296399999,22.17186876,1766,7231.01000000,13.07090872,0
96,1590296400000,0.00180570,0.00180780,0.00180410,0.00180740,6272.16000000,1590299999999,11.32574084,988,2094.07000000,3.78172145,0
97,1590300000000,0.00180760,0.00180760,0.00179710,0.00180420,19933.05000000,1590303599999,35.92169172,2401,7819.83000000,14.08971216,0
98,1590303600000,0.00180440,0.00180560,0.00179910,0.00180210,34120.46000000,1590307199999,61.49947344,2333,16474.26000000,29.69229256,0
99,1590307200000,0.00180240,0.00180400,0.00180000,0.00180190,25285.66000000,1590310799999,45.58574823,1889,9074.10000000,16.35797890,0
100,1590310800000,0.00180200,0.00180840,0.00179820,0.00180790,18414.39000000,1590314399999,33.21843712,2226,9610.79000000,17.33490476,0
101,1590314400000,0.00180780,0.00180830,0.00180050,0.00180380,14611.29000000,1590317999999,26.35643392,1913,7000.79000000,12.62720120,0
102,1590318000000,0.00180390,0.00181000,0.00180260,0.00180700,32412.63000000,1590321599999,58.54154513,3338,18180.63000000,32.84173733,0
103,1590321600000,0.00180710,0.00181000,0.00180370,0.00180840,20178.57000000,1590325199999,36.47602996,2445,11179.29000000,20.21127948,0
104,1590325200000,0.00180850,0.00182010,0.00180850,0.00181210,55764.19000000,1590328799999,101.12853788,4102,38111.17000000,69.12428947,0
105,1590328800000,0.00181210,0.00182280,0.00181210,0.00182110,59543.99000000,1590332399999,108.26123365,3893,36891.40000000,67.08154529,0
106,1590332400000,0.00182110,0.00182260,0.00181110,0.00181420,36455.71000000,1590335999999,66.20596261,2376,24225.52000000,43.99470387,0
107,1590336000000,0.00181430,0.00182200,0.00180400,0.00181400,67969.59000000,1590339599999,123.25132861,6217,39328.77000000,71.36090993,0
108,1590339600000,0.00181370,0.00181780,0.00180580,0.00181270,29669.23000000,1590343199999,53.77641581,2689,17471.86000000,31.67083625,0
109,1590343200000,0.00181270,0.00181710,0.00181020,0.00181710,45523.77000000,1590346799999,82.57274104,2190,31747.76000000,57.58845356,0
110,1590346800000,0.00181710,0.00181920,0.00181410,0.00181920,28206.54000000,1590350399999,51.24496630,2358,20005.71000000,36.34719606,0
111,1590350400000,0.00181910,0.00181950,0.00181470,0.00181650,15061.79000000,1590353999999,27.37669037,1823,6628.47000000,12.04982204,0
112,1590354000000,0.00181650,0.00181720,0.00181270,0.00181350,45761.98000000,1590357599999,83.06367545,2231,34127.40000000,61.94943782,0
113,1590357600000,0.00181360,0.00182020,0.00181150,0.00181920,31654.56000000,1590361199999,57.53859903,2740,23632.68000000,42.96152947,0
114,1590361200000,0.00181910,0.00184000,0.00181110,0.00183180,111034.68000000,1590364799999,203.08001331,8451,69749.94000000,127.54620394,0
115,1590364800000,0.00183180,0.00184000,0.00182300,0.00183460,102352.83000000,1590368399999,187.69918399,8136,53915.06000000,98.89824844,0
116,1590368400000,0.00183490,0.00184430,0.00183230,0.00184270,65158.73000000,1590371999999,119.84141665,4024,32565.64000000,59.89493141,0
117,1590372000000,0.00184270,0.00184330,0.00183640,0.00183850,50368.05000000,1590375599999,92.71438570,2766,22018.53000000,40.53354150,0
118,1590375600000,0.00183840,0.00184200,0.00182790,0.00184170,55658.70000000,1590379199999,102.13292021,4652,28774.32000000,52.80884589,0
119,1590379200000,0.00184170,0.00185270,0.00184100,0.00184210,42697.69000000,1590382799999,78.83480967,3742,25296.54000000,46.70882100,0
120,1590382800000,0.00184190,0.00184450,0.00183710,0.00184220,33986.69000000,1590386399999,62.57669879,2620,16809.46000000,30.95401024,0
121,1590386400000,0.00184220,0.00184790,0.00183870,0.00184090,32561.94000000,1590389999999,59.99277014,3110,17245.44000000,31.77755560,0
122,1590390000000,0.00184090,0.00184750,0.00183620,0.00183910,37399.68000000,1590393599999,68.89691543,3635,18878.51000000,34.77861864,0
123,1590393600000,0.00183910,0.00184420,0.00183790,0.00184290,33452.99000000,1590397199999,61.61216531,3413,17108.05000000,31.50997845,0
124,1590397200000,0.00184270,0.00184820,0.00183930,0.00184300,54010.52000000,1590400799999,99.57493570,4433,28321.05000000,52.22249828,0
125,1590400800000,0.00184320,0.00185160,0.00184240,0.00184760,52915.71000000,1590404399999,97.75741730,3798,27549.99000000,50.90479948,0
126,1590404400000,0.00184780,0.00184950,0.00184000,0.00184190,30465.08000000,1590407999999,56.18731040,3070,12966.86000000,23.91513621,0
127,1590408000000,0.00184210,0.00185150,0.00184050,0.00185030,34122.82000000,1590411599999,63.04769057,3313,20241.55000000,37.40566184,0
128,1590411600000,0.00185030,0.00185080,0.00184320,0.00184400,28632.40000000,1590415199999,52.88525676,2831,12991.90000000,23.99785727,0
129,1590415200000,0.00184400,0.00185060,0.00184120,0.00184980,38482.68000000,1590418799999,71.01026333,3514,20341.79000000,37.54406484,0
130,1590418800000,0.00184980,0.00185220,0.00184470,0.00184650,28859.47000000,1590422399999,53.35624579,3014,14360.29000000,26.55181521,0
131,1590422400000,0.00184690,0.00185240,0.00184400,0.00185080,47196.65000000,1590425999999,87.20015409,3353,24439.15000000,45.16055332,0
132,1590426000000,0.00185080,0.00185120,0.00184060,0.00184270,33725.81000000,1590429599999,62.24519964,3068,13248.93000000,24.44918286,0
133,1590429600000,0.00184270,0.00184550,0.00183840,0.00183970,36807.41000000,1590433199999,67.78460805,2771,14267.12000000,26.27881648,0
134,1590433200000,0.00183970,0.00184260,0.00182720,0.00183310,42812.68000000,1590436799999,78.47131992,4221,20285.21000000,37.17825236,0
135,1590436800000,0.00183310,0.00183420,0.00182590,0.00182910,36366.40000000,1590440399999,66.50212379,3066,13732.94000000,25.11504562,0
136,1590440400000,0.00182920,0.00183410,0.00182750,0.00183200,19282.17000000,1590443999999,35.30920653,2791,10800.27000000,19.78000289,0
137,1590444000000,0.00183190,0.00183550,0.00182850,0.00183360,18091.09000000,1590447599999,33.14368554,2020,8374.82000000,15.34552652,0
138,1590447600000,0.00183360,0.00184010,0.00183120,0.00183990,21469.02000000,1590451199999,39.41648220,2037,11799.08000000,21.66610218,0
139,1590451200000,0.00183990,0.00184230,0.00183450,0.00183920,61792.09000000,1590454799999,113.60524342,3850,31124.06000000,57.23082296,0
140,1590454800000,0.00183930,0.00184010,0.00183100,0.00183800,52102.14000000,1590458399999,95.66717890,3545,23409.38000000,42.98609042,0
141,1590458400000,0.00183790,0.00184130,0.00183470,0.00183820,27844.45000000,1590461999999,51.17755474,2473,13735.33000000,25.24520272,0
142,1590462000000,0.00183810,0.00184910,0.00183220,0.00184600,41272.87000000,1590465599999,75.92718785,4143,22818.87000000,41.98838132,0
143,1590465600000,0.00184610,0.00184630,0.00183720,0.00183960,29888.54000000,1590469199999,55.03128760,3014,13634.69000000,25.10994105,0
144,1590469200000,0.00183950,0.00184250,0.00183420,0.00183660,29493.80000000,1590472799999,54.21579557,3135,14795.19000000,27.19815609,0
145,1590472800000,0.00183660,0.00183890,0.00183310,0.00183740,24380.78000000,1590476399999,44.75727479,2787,11984.62000000,22.00199219,0
146,1590476400000,0.00183740,0.00184240,0.00183150,0.00183270,35729.10000000,1590479999999,65.65881382,3033,17333.59000000,31.85689658,0
147,1590480000000,0.00183250,0.00183570,0.00182610,0.00183080,39016.77000000,1590483599999,71.43255824,3719,18111.69000000,33.16344450,0
148,1590483600000,0.00183090,0.00183890,0.00182510,0.00183410,50219.04000000,1590487199999,92.04973875,4188,26311.54000000,48.23417455,0
149,1590487200000,0.00183390,0.00183920,0.00182950,0.00183370,35381.36000000,1590490799999,64.85265169,3594,16883.27000000,30.95083966,0
150,1590490800000,0.00183350,0.00183450,0.00183000,0.00183130,30834.61000000,1590494399999,56.46186280,2557,14438.46000000,26.44051916,0
151,1590494400000,0.00183110,0.00183280,0.00182550,0.00183060,42113.18000000,1590497999999,77.05353637,3199,17741.14000000,32.46062412,0
